client_id,date,target,temperature,humidity,sensacao_termica,region,ano,mes,dia,dia_da_semana,dia_do_ano,consumption_lag1,consumption_lag7,consumption_ma7
C0032,2023-02-26,16.25,24.96,60.4,24.96,Sul,2023,2,26,0,57,15.12,18.96,16.47142857142857
C0032,2023-02-27,17.15,25.71333333333333,62.86,25.71333333333333,Sul,2023,2,27,1,58,16.25,19.16,16.184285714285714
C0032,2023-02-28,14.53,24.51333333333333,59.22,24.51333333333333,Sul,2023,2,28,2,59,17.15,19.28,15.505714285714285
C0032,2023-03-01,16.6,23.566666666666663,60.28666666666666,23.566666666666663,Sul,2023,3,1,3,60,14.53,14.72,15.774285714285712
C0032,2023-03-02,20.06,24.566666666666663,61.06666666666667,24.566666666666663,Sul,2023,3,2,4,61,16.6,15.8,16.382857142857144
C0032,2023-03-03,18.09,22.666666666666668,57.81333333333334,22.666666666666668,Sul,2023,3,3,5,62,20.06,14.97,16.82857142857143
C0032,2023-03-04,19.95,25.526666666666664,59.586666666666666,25.526666666666664,Sul,2023,3,4,6,63,18.09,15.12,17.51857142857143
C0032,2023-03-05,22.06,25.55333333333333,57.03333333333333,25.55333333333333,Sul,2023,3,5,0,64,19.95,16.25,18.34857142857143
C0032,2023-03-06,19.85,23.94,58.74666666666666,23.94,Sul,2023,3,6,1,65,22.06,17.15,18.734285714285715
C0032,2023-03-07,15.15,23.426666666666662,61.92,23.426666666666662,Sul,2023,3,7,2,66,19.85,14.53,18.822857142857146
C0032,2023-03-08,20.6,24.46,59.54,24.46,Sul,2023,3,8,3,67,15.15,16.6,19.39428571428571
C0032,2023-03-09,20.22,26.75333333333333,59.34,27.74,Sul,2023,3,9,4,68,20.6,20.06,19.417142857142856
C0032,2023-03-10,14.86,27.473333333333336,60.05333333333333,28.71,Sul,2023,3,10,5,69,20.22,18.09,18.955714285714286
C0032,2023-03-11,15.34,25.3352380952381,58.03333333333333,25.3352380952381,Sul,2023,3,11,6,70,14.86,19.95,18.297142857142855
C0032,2023-03-12,19.35,26.28666666666667,56.873333333333335,26.28666666666667,Sul,2023,3,12,0,71,15.34,22.06,17.91
C0032,2023-03-13,18.56,24.766666666666666,63.653333333333336,24.766666666666666,Sul,2023,3,13,1,72,19.35,19.85,17.725714285714286
C0032,2023-03-14,14.27,23.4,53.8,23.4,Sul,2023,3,14,2,73,18.56,15.15,17.6
C0032,2023-03-15,18.27,27.89333333333333,61.18,29.42,Sul,2023,3,15,3,74,14.27,20.6,17.267142857142858
C0032,2023-03-16,18.76,26.226666666666667,64.53333333333333,26.226666666666667,Sul,2023,3,16,4,75,18.27,20.22,17.05857142857143
C0032,2023-03-17,16.38,24.42,55.02666666666666,24.42,Sul,2023,3,17,5,76,18.76,14.86,17.275714285714283
C0032,2023-03-18,16.89,24.566666666666663,58.66666666666666,24.566666666666663,Sul,2023,3,18,6,77,16.38,15.34,17.497142857142855
C0032,2023-03-19,16.21,25.173333333333336,59.85333333333333,25.173333333333336,Sul,2023,3,19,0,78,16.89,19.35,17.048571428571428
C0032,2023-03-20,16.73,25.1,60.013333333333335,25.1,Sul,2023,3,20,1,79,16.21,18.56,16.787142857142857
C0032,2023-03-21,19.89,25.66,58.193333333333335,25.66,Sul,2023,3,21,2,80,16.73,14.27,17.59
C0032,2023-03-22,13.63,25.15333333333333,60.626666666666665,25.15333333333333,Sul,2023,3,22,3,81,19.89,18.27,16.927142857142858
C0032,2023-03-23,18.43,24.69333333333333,58.440000000000005,24.69333333333333,Sul,2023,3,23,4,82,13.63,18.76,16.88
C0032,2023-03-24,17.79,25.546666666666667,61.00666666666667,25.546666666666667,Sul,2023,3,24,5,83,18.43,16.38,17.08142857142857
C0032,2023-03-25,18.06,26.746666666666663,55.82666666666667,27.51,Sul,2023,3,25,6,84,17.79,16.89,17.248571428571427
C0032,2023-03-26,18.49,24.73333333333333,63.833333333333336,24.73333333333333,Sul,2023,3,26,0,85,18.06,16.21,17.574285714285715
C0032,2023-03-27,16.47,23.826666666666664,58.67333333333333,23.826666666666664,Sul,2023,3,27,1,86,18.49,16.73,17.537142857142857
C0032,2023-03-28,17.32,24.94,58.34,24.94,Sul,2023,3,28,2,87,16.47,19.89,17.169999999999998
C0032,2023-03-29,17.79,24.946666666666665,61.22666666666667,24.946666666666665,Sul,2023,3,29,3,88,17.32,13.63,17.764285714285712
C0032,2023-03-30,15.93,25.86,57.306666666666665,25.86,Sul,2023,3,30,4,89,17.79,18.43,17.407142857142855
C0032,2023-03-31,18.48,26.973333333333336,58.84666666666667,27.97,Sul,2023,3,31,5,90,15.93,17.79,17.505714285714287
C0032,2023-04-01,18.16,25.39761904761905,58.86666666666667,25.39761904761905,Sul,2023,4,1,6,91,18.48,18.06,17.52
C0032,2023-04-02,20.01,26.99333333333333,57.4,27.89,Sul,2023,4,2,0,92,18.16,18.49,17.737142857142857
C0032,2023-04-03,15.23,25.96,68.16,25.96,Sul,2023,4,3,1,93,20.01,16.47,17.56
C0032,2023-04-04,17.41,26.146666666666665,59.96666666666667,26.146666666666665,Sul,2023,4,4,2,94,15.23,17.32,17.572857142857142
C0032,2023-04-05,17.46,23.146666666666665,62.306666666666665,23.146666666666665,Sul,2023,4,5,3,95,17.41,17.79,17.525714285714287
C0032,2023-04-06,18.11,23.49333333333333,56.34,23.49333333333333,Sul,2023,4,6,4,96,17.46,15.93,17.837142857142858
C0032,2023-04-07,15.88,23.05333333333333,59.05333333333333,23.05333333333333,Sul,2023,4,7,5,97,18.11,18.48,17.465714285714288
C0032,2023-04-08,17.45,28.746666666666663,57.586666666666666,30.28,Sul,2023,4,8,6,98,15.88,18.16,17.364285714285717
C0032,2023-04-09,17.66,26.25333333333333,60.17333333333333,26.25333333333333,Sul,2023,4,9,0,99,17.45,20.01,17.02857142857143
C0032,2023-04-10,18.67,25.966666666666665,62.60666666666667,25.966666666666665,Sul,2023,4,10,1,100,17.66,15.23,17.52
C0032,2023-04-11,17.13,26.68,62.18666666666666,27.82,Sul,2023,4,11,2,101,18.67,17.41,17.48
C0032,2023-04-12,17.75,25.293333333333333,58.306666666666665,25.293333333333333,Sul,2023,4,12,3,102,17.13,17.46,17.52142857142857
C0032,2023-04-13,15.17,25.546666666666667,64.37333333333333,25.546666666666667,Sul,2023,4,13,4,103,17.75,18.11,17.10142857142857
C0032,2023-04-14,15.33,25.41333333333333,59.24666666666667,25.41333333333333,Sul,2023,4,14,5,104,15.17,15.88,17.02285714285714
C0032,2023-04-15,15.92,24.953333333333333,57.22,24.953333333333333,Sul,2023,4,15,6,105,15.33,17.45,16.804285714285715
C0032,2023-04-16,13.8,25.558095238095238,58.78666666666666,25.558095238095238,Sul,2023,4,16,0,106,15.92,17.66,16.252857142857142
C0032,2023-04-17,16.47,26.566666666666663,56.74,26.566666666666663,Sul,2023,4,17,1,107,13.8,18.67,15.938571428571427
C0032,2023-04-18,17.72,25.726666666666667,57.626666666666665,25.726666666666667,Sul,2023,4,18,2,108,16.47,17.13,16.02285714285714
C0032,2023-04-19,16.81,25.03333333333333,60.68,25.03333333333333,Sul,2023,4,19,3,109,17.72,17.75,15.888571428571428
C0032,2023-04-20,17.03,26.82,58.41333333333333,27.76,Sul,2023,4,20,4,110,16.81,15.17,16.154285714285713
C0032,2023-04-21,22.18,23.80666666666667,62.66666666666666,23.80666666666667,Sul,2023,4,21,5,111,17.03,15.33,17.132857142857144
C0032,2023-04-22,18.83,24.23333333333333,60.9,24.23333333333333,Sul,2023,4,22,6,112,22.18,15.92,17.548571428571428
C0032,2023-04-23,18.39,25.52,60.06,25.52,Sul,2023,4,23,0,113,18.83,13.8,18.204285714285714
C0032,2023-04-24,14.33,23.433333333333334,58.78,23.433333333333334,Sul,2023,4,24,1,114,18.39,16.47,17.89857142857143
C0032,2023-04-25,13.76,23.76,59.70666666666667,23.76,Sul,2023,4,25,2,115,14.33,17.72,17.332857142857144
C0032,2023-04-26,16.53,22.473333333333336,59.82666666666667,22.473333333333336,Sul,2023,4,26,3,116,13.76,16.81,17.292857142857144
C0032,2023-04-27,18.21,26.35333333333333,61.24,26.35333333333333,Sul,2023,4,27,4,117,16.53,17.03,17.461428571428574
C0032,2023-04-28,18.75,26.453333333333333,61.96666666666667,26.453333333333333,Sul,2023,4,28,5,118,18.21,22.18,16.97142857142857
C0032,2023-04-29,18.44,24.03333333333333,62.373333333333335,24.03333333333333,Sul,2023,4,29,6,119,18.75,18.83,16.915714285714284
C0032,2023-04-30,22.41,24.473333333333336,60.14666666666667,24.473333333333336,Sul,2023,4,30,0,120,18.44,18.39,17.490000000000002
C0032,2023-05-01,17.39,22.986666666666668,58.46,22.986666666666668,Sul,2023,5,1,1,121,22.41,14.33,17.927142857142858
C0032,2023-05-02,15.58,24.88,58.72666666666667,24.88,Sul,2023,5,2,2,122,17.39,13.76,18.187142857142856
C0032,2023-05-03,19.76,24.313333333333333,60.72666666666667,24.313333333333333,Sul,2023,5,3,3,123,15.58,16.53,18.648571428571426
C0032,2023-05-04,20.28,23.613333333333333,61.18666666666666,23.613333333333333,Sul,2023,5,4,4,124,19.76,18.21,18.944285714285716
C0032,2023-05-05,16.94,25.62,61.82,25.62,Sul,2023,5,5,5,125,20.28,18.75,18.685714285714287
C0032,2023-05-06,22.32,24.37333333333333,60.91333333333333,24.37333333333333,Sul,2023,5,6,6,126,16.94,18.44,19.240000000000002
C0032,2023-05-07,18.83,22.84,58.72,22.84,Sul,2023,5,7,0,127,22.32,22.41,18.72857142857143
C0032,2023-05-08,15.05,26.65333333333333,60.513333333333335,26.65333333333333,Sul,2023,5,8,1,128,18.83,17.39,18.39428571428571
C0032,2023-05-09,19.41,24.917619047619045,61.586666666666666,24.917619047619045,Sul,2023,5,9,2,129,15.05,15.58,18.94142857142857
C0032,2023-05-10,21.74,26.23333333333333,57.67333333333333,26.23333333333333,Sul,2023,5,10,3,130,19.41,19.76,19.224285714285713
C0032,2023-05-11,19.55,23.633333333333333,58.60666666666667,23.633333333333333,Sul,2023,5,11,4,131,21.74,20.28,19.12
C0032,2023-05-12,13.85,23.72,60.45333333333334,23.72,Sul,2023,5,12,5,132,19.55,16.94,18.678571428571427
C0032,2023-05-13,24.28,27.59333333333333,63.42,29.2,Sul,2023,5,13,6,133,13.85,22.32,18.958571428571425
C0032,2023-05-14,17.87,26.2,58.580000000000005,26.2,Sul,2023,5,14,0,134,24.28,18.83,18.821428571428573
C0032,2023-05-15,13.23,25.42,55.45333333333333,25.42,Sul,2023,5,15,1,135,17.87,15.05,18.56142857142857
C0032,2023-05-16,16.17,23.75333333333333,54.93333333333333,23.75333333333333,Sul,2023,5,16,2,136,13.23,19.41,18.09857142857143
C0032,2023-05-17,18.86,24.366666666666667,59.42666666666666,24.366666666666667,Sul,2023,5,17,3,137,16.17,21.74,17.687142857142856
C0032,2023-05-18,17.82,23.626666666666665,59.29333333333333,23.626666666666665,Sul,2023,5,18,4,138,18.86,19.55,17.44
C0032,2023-05-19,17.31,24.546666666666667,58.766666666666666,24.546666666666667,Sul,2023,5,19,5,139,17.82,13.85,17.934285714285718
C0032,2023-05-20,21.97,23.12,58.833333333333336,23.12,Sul,2023,5,20,6,140,17.31,24.28,17.604285714285712
C0032,2023-05-21,14.08,24.52,57.17333333333333,24.52,Sul,2023,5,21,0,141,21.97,17.87,17.062857142857144
C0032,2023-05-22,18.94,26.5,59.76,26.5,Sul,2023,5,22,1,142,14.08,13.23,17.878571428571426
C0032,2023-05-23,18.26,25.28,60.96,25.28,Sul,2023,5,23,2,143,18.94,16.17,18.177142857142858
C0032,2023-05-24,18.11,25.186666666666667,64.52,25.186666666666667,Sul,2023,5,24,3,144,18.26,18.86,18.07
C0032,2023-05-25,14.37,26.813333333333333,61.91333333333333,27.98,Sul,2023,5,25,4,145,18.11,17.82,17.577142857142857
C0032,2023-05-26,22.62,25.28142857142857,55.27333333333333,25.28142857142857,Sul,2023,5,26,5,146,14.37,17.31,18.335714285714285
C0032,2023-05-27,16.3,26.58,55.986666666666665,26.58,Sul,2023,5,27,6,147,22.62,21.97,17.525714285714287
C0032,2023-05-28,14.92,25.673333333333336,58.22,25.673333333333336,Sul,2023,5,28,0,148,16.3,14.08,17.645714285714288
C0032,2023-05-29,19.37,23.726666666666667,58.74,23.726666666666667,Sul,2023,5,29,1,149,14.92,18.94,17.70714285714286
C0032,2023-05-30,16.45,26.40666666666667,63.82666666666667,26.40666666666667,Sul,2023,5,30,2,150,19.37,18.26,17.44857142857143
C0032,2023-05-31,18.66,26.173333333333336,60.70666666666667,26.173333333333336,Sul,2023,5,31,3,151,16.45,18.11,17.52714285714286
C0032,2023-06-01,17.39,23.953333333333333,54.53333333333333,23.953333333333333,Sul,2023,6,1,4,152,18.66,14.37,17.958571428571428
C0032,2023-06-02,15.0,25.46,60.6,25.46,Sul,2023,6,2,5,153,17.39,22.62,16.87
C0032,2023-06-03,14.6,24.813333333333333,64.07333333333334,24.813333333333333,Sul,2023,6,3,6,154,15.0,16.3,16.627142857142854
C0032,2023-06-04,18.08,21.313333333333333,62.38666666666666,21.313333333333333,Sul,2023,6,4,0,155,14.6,14.92,17.07857142857143
C0032,2023-06-05,18.3,25.866666666666667,61.74,25.866666666666667,Sul,2023,6,5,1,156,18.08,19.37,16.925714285714285
C0032,2023-06-06,17.74,23.68,58.88666666666666,23.68,Sul,2023,6,6,2,157,18.3,16.45,17.109999999999996
C0032,2023-06-07,11.68,24.473333333333336,63.92666666666666,24.473333333333336,Sul,2023,6,7,3,158,17.74,18.66,16.11285714285714
C0032,2023-06-08,16.46,22.326666666666664,56.48,22.326666666666664,Sul,2023,6,8,4,159,11.68,17.39,15.980000000000002
C0032,2023-06-09,18.99,24.386666666666667,56.06666666666667,24.386666666666667,Sul,2023,6,9,5,160,16.46,15.0,16.55
C0032,2023-06-10,16.77,24.006666666666668,67.30666666666667,24.006666666666668,Sul,2023,6,10,6,161,18.99,14.6,16.859999999999996
C0032,2023-06-11,17.36,24.03333333333333,55.81333333333334,24.03333333333333,Sul,2023,6,11,0,162,16.77,18.08,16.757142857142856
C0032,2023-06-12,14.76,27.78,58.28666666666666,28.96,Sul,2023,6,12,1,163,17.36,18.3,16.25142857142857
C0032,2023-06-13,15.01,26.066666666666663,61.75333333333333,26.066666666666663,Sul,2023,6,13,2,164,14.76,17.74,15.861428571428572
C0032,2023-06-14,17.8,24.88,64.78666666666666,24.88,Sul,2023,6,14,3,165,15.01,11.68,16.735714285714288
C0032,2023-06-15,19.05,27.506666666666668,57.1,28.49,Sul,2023,6,15,4,166,17.8,16.46,17.105714285714285
C0032,2023-06-16,19.36,24.25333333333333,55.68,24.25333333333333,Sul,2023,6,16,5,167,19.05,18.99,17.158571428571427
C0032,2023-06-17,16.78,25.25333333333333,54.373333333333335,25.25333333333333,Sul,2023,6,17,6,168,19.36,16.77,17.16
C0032,2023-06-18,18.86,26.05333333333333,59.973333333333336,26.05333333333333,Sul,2023,6,18,0,169,16.78,17.36,17.374285714285715
C0032,2023-06-19,15.42,24.006666666666668,57.22666666666667,24.006666666666668,Sul,2023,6,19,1,170,18.86,14.76,17.46857142857143
C0032,2023-06-20,18.3,26.166666666666668,62.81333333333334,26.166666666666668,Sul,2023,6,20,2,171,15.42,15.01,17.93857142857143
C0032,2023-06-21,20.32,24.99142857142857,62.086666666666666,24.99142857142857,Sul,2023,6,21,3,172,18.3,17.8,18.298571428571428
C0032,2023-06-22,16.82,24.473333333333333,58.906666666666666,24.473333333333333,Sul,2023,6,22,4,173,20.32,19.05,17.979999999999997
C0032,2023-06-23,19.51,25.33333333333333,58.0,25.33333333333333,Sul,2023,6,23,5,174,16.82,19.36,18.001428571428573
C0032,2023-06-24,17.14,25.02,55.52666666666666,25.02,Sul,2023,6,24,6,175,19.51,16.78,18.052857142857142
C0032,2023-06-25,21.8,25.39333333333333,59.473333333333336,25.39333333333333,Sul,2023,6,25,0,176,17.14,18.86,18.472857142857144
C0032,2023-06-26,17.44,23.19333333333333,63.46,23.19333333333333,Sul,2023,6,26,1,177,21.8,15.42,18.761428571428574
C0032,2023-06-27,14.12,24.6,59.01333333333333,24.6,Sul,2023,6,27,2,178,17.44,18.3,18.164285714285715
C0032,2023-06-28,16.67,23.746666666666663,55.92666666666666,23.746666666666663,Sul,2023,6,28,3,179,14.12,20.32,17.642857142857142
C0032,2023-06-29,17.23,25.49333333333333,65.84,25.49333333333333,Sul,2023,6,29,4,180,16.67,16.82,17.701428571428572
C0033,2023-01-02,14.42,24.433333333333334,57.18333333333333,24.433333333333334,Oeste,2023,1,2,1,2,14.37,,14.395
C0033,2023-01-03,15.65,23.322222222222223,64.41111111111111,23.322222222222223,Oeste,2023,1,3,2,3,14.42,,14.813333333333333
C0033,2023-01-04,16.65,25.344444444444445,62.34444444444445,25.344444444444445,Oeste,2023,1,4,3,4,15.65,,15.272499999999999
C0033,2023-01-05,12.84,22.666666666666668,59.66666666666666,22.666666666666668,Oeste,2023,1,5,4,5,16.65,,14.785999999999998
C0033,2023-01-06,18.9,24.322222222222223,61.0,24.322222222222223,Oeste,2023,1,6,5,6,12.84,,15.471666666666664
C0033,2023-01-07,14.59,24.188888888888886,59.29444444444445,24.188888888888886,Oeste,2023,1,7,6,7,18.9,,15.345714285714283
C0033,2023-01-08,12.79,25.672222222222224,61.45555555555556,25.672222222222224,Oeste,2023,1,8,0,8,14.59,14.37,15.120000000000001
C0033,2023-01-09,16.6,24.37777777777778,56.18333333333333,24.37777777777778,Oeste,2023,1,9,1,9,12.79,14.42,15.431428571428569
C0033,2023-01-10,12.07,23.14444444444444,57.95,23.14444444444444,Oeste,2023,1,10,2,10,16.6,15.65,14.92
C0033,2023-01-11,15.01,27.28333333333333,58.99444444444445,28.36,Oeste,2023,1,11,3,11,12.07,16.65,14.685714285714285
C0033,2023-01-12,15.4,23.450000000000003,59.80555555555556,23.450000000000003,Oeste,2023,1,12,4,12,15.01,12.84,15.051428571428572
C0033,2023-01-13,15.54,25.20555555555556,61.96666666666667,25.20555555555556,Oeste,2023,1,13,5,13,15.4,18.9,14.571428571428571
C0033,2023-01-14,14.47,27.45555555555556,60.74444444444445,28.74,Oeste,2023,1,14,6,14,15.54,14.59,14.554285714285713
C0033,2023-01-15,14.59,25.616666666666667,58.22777777777779,25.616666666666667,Oeste,2023,1,15,0,15,14.47,12.79,14.811428571428573
C0033,2023-01-16,15.88,25.14444444444445,61.83888888888888,25.14444444444445,Oeste,2023,1,16,1,16,14.59,16.6,14.708571428571428
C0033,2023-01-17,14.09,27.677777777777777,63.1888888888889,29.31,Oeste,2023,1,17,2,17,15.88,12.07,14.997142857142858
C0033,2023-01-18,15.47,23.655555555555555,61.25555555555555,23.655555555555555,Oeste,2023,1,18,3,18,14.09,15.01,15.062857142857142
C0033,2023-01-19,11.32,25.038888888888888,62.21666666666667,25.038888888888888,Oeste,2023,1,19,4,19,15.47,15.4,14.479999999999999
C0033,2023-01-20,14.07,26.816666666666663,64.37222222222222,28.15,Oeste,2023,1,20,5,20,11.32,15.54,14.269999999999998
C0033,2023-01-21,13.11,26.66111111111111,59.266666666666666,26.66111111111111,Oeste,2023,1,21,6,21,14.07,14.47,14.075714285714284
C0033,2023-01-22,8.47,25.08888888888889,60.92222222222222,25.08888888888889,Oeste,2023,1,22,0,22,13.11,14.59,13.20142857142857
C0033,2023-01-23,16.96,26.566666666666663,59.75,26.566666666666663,Oeste,2023,1,23,1,23,8.47,15.88,13.355714285714287
C0033,2023-01-24,15.78,24.06111111111112,58.650000000000006,24.06111111111112,Oeste,2023,1,24,2,24,16.96,14.09,13.597142857142858
C0033,2023-01-25,12.96,25.077777777777776,57.46111111111111,25.077777777777776,Oeste,2023,1,25,3,25,15.78,15.47,13.238571428571428
C0033,2023-01-26,14.05,25.87222222222222,62.12777777777777,25.87222222222222,Oeste,2023,1,26,4,26,12.96,11.32,13.628571428571428
C0033,2023-01-27,19.68,27.166666666666668,60.89444444444444,28.36,Oeste,2023,1,27,5,27,14.05,14.07,14.429999999999998
C0033,2023-01-28,11.98,24.200000000000003,61.583333333333336,24.200000000000003,Oeste,2023,1,28,6,28,19.68,13.11,14.26857142857143
C0033,2023-01-29,16.1,25.37777777777778,58.23333333333333,25.37777777777778,Oeste,2023,1,29,0,29,11.98,8.47,15.358571428571432
C0033,2023-01-30,16.4,24.63888888888889,56.45555555555555,24.63888888888889,Oeste,2023,1,30,1,30,16.1,16.96,15.27857142857143
C0033,2023-01-31,10.93,24.23333333333333,58.71111111111111,24.23333333333333,Oeste,2023,1,31,2,31,16.4,15.78,14.585714285714289
C0033,2023-02-01,13.58,26.45555555555556,56.18888888888889,26.45555555555556,Oeste,2023,2,1,3,32,10.93,12.96,14.674285714285716
C0033,2023-02-02,16.14,24.64444444444445,60.23333333333333,24.64444444444445,Oeste,2023,2,2,4,33,13.58,14.05,14.972857142857142
C0033,2023-02-03,10.37,24.672222222222224,59.28333333333333,24.672222222222224,Oeste,2023,2,3,5,34,16.14,19.68,13.642857142857144
C0033,2023-02-04,12.89,26.155555555555555,60.95,26.155555555555555,Oeste,2023,2,4,6,35,10.37,11.98,13.772857142857145
C0033,2023-02-05,11.72,25.038888888888888,58.87777777777777,25.038888888888888,Oeste,2023,2,5,0,36,12.89,16.1,13.147142857142857
C0033,2023-02-06,16.05,25.78333333333333,58.03888888888889,25.78333333333333,Oeste,2023,2,6,1,37,11.72,16.4,13.097142857142856
C0033,2023-02-07,15.88,25.655555555555555,63.29444444444445,25.655555555555555,Oeste,2023,2,7,2,38,16.05,10.93,13.804285714285713
C0033,2023-02-08,12.86,27.16111111111111,59.54444444444445,28.25,Oeste,2023,2,8,3,39,15.88,13.58,13.70142857142857
C0033,2023-02-09,8.84,24.961111111111112,62.5611111111111,24.961111111111112,Oeste,2023,2,9,4,40,12.86,16.14,12.65857142857143
C0033,2023-02-10,11.05,26.816666666666663,60.92777777777778,27.91,Oeste,2023,2,10,5,41,8.84,10.37,12.755714285714287
C0033,2023-02-11,12.51,27.0,57.73888888888889,27.92,Oeste,2023,2,11,6,42,11.05,12.89,12.701428571428574
C0033,2023-02-12,14.1,24.05,57.30555555555556,24.05,Oeste,2023,2,12,0,43,12.51,11.72,13.04142857142857
C0033,2023-02-13,16.31,25.366666666666667,59.42222222222222,25.366666666666667,Oeste,2023,2,13,1,44,14.1,16.05,13.078571428571427
C0033,2023-02-14,14.28,27.62222222222222,62.18333333333333,29.12,Oeste,2023,2,14,2,45,16.31,15.88,12.85
C0033,2023-02-15,14.43,25.172222222222224,56.35,25.172222222222224,Oeste,2023,2,15,3,46,14.28,12.86,13.074285714285717
C0033,2023-02-16,15.68,25.48333333333333,60.96111111111111,25.48333333333333,Oeste,2023,2,16,4,47,14.43,8.84,14.051428571428573
C0033,2023-02-17,16.84,26.383333333333333,61.98333333333333,26.383333333333333,Oeste,2023,2,17,5,48,15.68,11.05,14.87857142857143
C0033,2023-02-18,13.58,24.37777777777778,58.66666666666666,24.37777777777778,Oeste,2023,2,18,6,49,16.84,12.51,15.031428571428572
C0033,2023-02-19,13.32,26.41111111111111,62.37777777777777,26.41111111111111,Oeste,2023,2,19,0,50,13.58,14.1,14.92
C0033,2023-02-20,11.96,24.133333333333333,59.53888888888889,24.133333333333333,Oeste,2023,2,20,1,51,13.32,16.31,14.29857142857143
C0033,2023-02-21,15.55,25.05,61.21666666666667,25.05,Oeste,2023,2,21,2,52,11.96,14.28,14.48
C0033,2023-02-22,18.72,23.327777777777776,58.75555555555555,23.327777777777776,Oeste,2023,2,22,3,53,15.55,14.43,15.092857142857142
C0033,2023-02-23,14.27,25.370512820512825,58.94444444444444,25.370512820512825,Oeste,2023,2,23,4,54,18.72,15.68,14.891428571428571
C0033,2023-02-24,14.35,27.700000000000003,57.08888888888888,28.74,Oeste,2023,2,24,5,55,14.27,16.84,14.535714285714283
C0033,2023-02-25,13.44,26.11111111111111,56.31111111111111,26.11111111111111,Oeste,2023,2,25,6,56,14.35,13.58,14.515714285714283
C0033,2023-02-26,14.37,24.05555555555556,60.32777777777778,24.05555555555556,Oeste,2023,2,26,0,57,13.44,13.32,14.665714285714285
C0033,2023-02-27,12.54,25.29075091575092,63.477777777777774,25.29075091575092,Oeste,2023,2,27,1,58,14.37,11.96,14.748571428571429
C0033,2023-02-28,11.59,24.711111111111112,57.2,24.711111111111112,Oeste,2023,2,28,2,59,12.54,15.55,14.182857142857143
C0033,2023-03-01,13.15,26.516666666666666,59.98888888888889,26.516666666666666,Oeste,2023,3,1,3,60,11.59,18.72,13.387142857142859
C0033,2023-03-02,16.18,25.55555555555556,62.8111111111111,25.55555555555556,Oeste,2023,3,2,4,61,13.15,14.27,13.66
C0033,2023-03-03,11.94,24.14444444444445,59.48888888888889,24.14444444444445,Oeste,2023,3,3,5,62,16.18,14.35,13.315714285714288
C0033,2023-03-04,16.51,24.41111111111111,62.16666666666666,24.41111111111111,Oeste,2023,3,4,6,63,11.94,13.44,13.754285714285714
C0033,2023-03-05,15.48,26.06111111111112,63.37777777777777,26.06111111111112,Oeste,2023,3,5,0,64,16.51,14.37,13.912857142857145
C0033,2023-03-06,12.69,26.922222222222224,59.36666666666666,27.94,Oeste,2023,3,6,1,65,15.48,12.54,13.934285714285716
C0033,2023-03-07,19.83,24.08333333333333,58.44444444444444,24.08333333333333,Oeste,2023,3,7,2,66,12.69,11.59,15.111428571428572
C0033,2023-03-08,13.09,24.994444444444444,59.900000000000006,24.994444444444444,Oeste,2023,3,8,3,67,19.83,13.15,15.102857142857143
C0033,2023-03-09,19.37,23.14444444444445,57.7,23.14444444444445,Oeste,2023,3,9,4,68,13.09,16.18,15.55857142857143
C0033,2023-03-10,14.0,26.55,63.52222222222223,26.55,Oeste,2023,3,10,5,69,19.37,11.94,15.852857142857143
C0033,2023-03-11,17.24,24.438888888888886,64.48888888888888,24.438888888888886,Oeste,2023,3,11,6,70,14.0,16.51,15.957142857142857
C0033,2023-03-12,12.86,24.516666666666666,58.51111111111111,24.516666666666666,Oeste,2023,3,12,0,71,17.24,15.48,15.582857142857142
C0033,2023-03-13,14.13,24.33333333333333,59.5611111111111,24.33333333333333,Oeste,2023,3,13,1,72,12.86,12.69,15.788571428571428
C0033,2023-03-14,15.62,24.61111111111111,58.55,24.61111111111111,Oeste,2023,3,14,2,73,14.13,19.83,15.187142857142858
C0033,2023-03-15,15.8,24.633333333333333,60.22222222222222,24.633333333333333,Oeste,2023,3,15,3,74,15.62,13.09,15.574285714285713
C0033,2023-03-16,14.56,25.72777777777777,62.34444444444445,25.72777777777777,Oeste,2023,3,16,4,75,15.8,19.37,14.887142857142857
C0033,2023-03-17,14.73,25.026587301587305,62.07777777777778,25.026587301587305,Oeste,2023,3,17,5,76,14.56,14.0,14.991428571428571
C0033,2023-03-18,17.93,24.3,57.69444444444444,24.3,Oeste,2023,3,18,6,77,14.73,17.24,15.09
C0033,2023-03-19,13.59,25.966666666666665,61.5,25.966666666666665,Oeste,2023,3,19,0,78,17.93,12.86,15.194285714285716
C0033,2023-03-20,18.46,25.05555555555556,58.39444444444444,25.05555555555556,Oeste,2023,3,20,1,79,13.59,14.13,15.812857142857146
C0033,2023-03-21,17.14,25.78333333333333,57.62222222222223,25.78333333333333,Oeste,2023,3,21,2,80,18.46,15.62,16.029999999999998
C0033,2023-03-22,15.19,24.70555555555556,63.95555555555556,24.70555555555556,Oeste,2023,3,22,3,81,17.14,15.8,15.942857142857145
C0033,2023-03-23,18.26,24.97777777777777,59.83888888888888,24.97777777777777,Oeste,2023,3,23,4,82,15.19,14.56,16.47142857142857
C0033,2023-03-24,16.86,24.772222222222226,63.52222222222223,24.772222222222226,Oeste,2023,3,24,5,83,18.26,14.73,16.775714285714287
C0033,2023-03-25,12.37,26.166666666666668,61.27777777777778,26.166666666666668,Oeste,2023,3,25,6,84,16.86,17.93,15.981428571428571
